,itemID,title,author,publisher,main topic,subtopics,sessionID,click,basket,order,total_basket,lang,cluster
14567,35718,Pretty Little Liars 04 - Unvergleichlich,Sara Shepard,cbt,YFCF,"[5AQ,1KBB,YFM]",50666.0,1.0,0.0,0.0,6,de,0
14568,25053,Pretty Little Liars 05 - Teuflisch,Sara Shepard,cbt,YFCF,"[5AQ,1KBB,YFM]",50666.0,1.0,0.0,0.0,4,de,0
14569,57481,Tales of the Peculiar,Ransom Riggs,Penguin Books Ltd (UK),YFH,"[5AL,5AN,YFB]",50691.0,1.0,0.0,0.0,3,en,2
14570,16496,Gefahrenklasse A (Disgardium Buch #1): LitRPG-Serie,Dan Sugralinov,LIGHTNING SOURCE INC,YF,[],50719.0,3.0,0.0,0.0,4,de,3
14571,76835,Kunterbunte Rätsel zum Lesenlernen (2. Lesestufe),"Lena Hofmann, VEB SPIELEKOMBINAT Katja Volk",Ravensburger Verlag,YPCA2,"[5AH,4CD,YNVP]",50721.0,3.0,0.0,0.0,7,de,3
14572,60542,Seleste N'ashtu Hase'matat - Tigrinya Children's Book: The Three Little Pigs (Tigrinya Softcover Ver,,LIGHTNING SOURCE INC,YFJ,[],50734.0,1.0,0.0,0.0,1,en,0
14573,73008,"Der Junge, der im Schnee schlief",Henning Mankell,dtv Verlagsgesellschaft,YFB,"[5AN,5HRD,1DNS,3MPQM]",50741.0,1.0,0.0,0.0,4,de,1
14574,34651,Word Walkers,Amelia C. M. Moseley,Amelia C. Moseley,FM,[],50748.0,1.0,0.0,0.0,2,af,8
14575,24386,Die Grenzgänger Chroniken,Robert R. Brock,TWENTYSIX,FMB,"[FMB,FMR]",50760.0,1.0,0.0,0.0,2,de,10
14576,48365,Mein tolles Malbuch HAUSTIERE,,Trötsch,YB,[],50763.0,1.0,0.0,0.0,4,de,0
14577,65616,Citadel,Algis Budrys,Wilder Publications,FJ,[FL],50769.0,1.0,0.0,0.0,1,es,10
14578,22713,Battle of the Beasts: Ferno vs Epos,Adam Blade,Hachette Children's Group,YFH,[],50783.0,1.0,0.0,0.0,2,en,1
14579,5159,Blutgesang,Julia Lange,Knaur Taschenbuch,FMB,"[FBA,FMR]",50803.0,0.0,0.0,1.0,1,tl,11
14580,24559,The Dresden Files 16. Peace Talks,Jim Butcher,"Little, Brown Book Group",FMX,[],50836.0,1.0,0.0,0.0,8,en,8
14581,78525,Mein erstes Fahrzeug-Malbuch,,Panini Verlags GmbH,YBCH,"[5ABK,5AC,YBCH,YBGC,YBLT]",50847.0,1.0,0.0,0.0,5,de,0
14582,51860,Sommer mit Opa (Spaß mit Opa 1),Sarah Welk,Ars Edition GmbH,YFB,"[5AK,YFB,YFN,YFQ]",50856.0,1.0,0.0,0.0,8,de,0
14583,52514,Juris der Planetenjunge,Steve McCoy,Fouque Publishers,YFB,[],50857.0,1.0,0.0,0.0,4,de,3
14584,5803,Mein erstes Malbuch,,Tessloff Verlag,JBSP1,"[5AC,JNLA,YBGC,YBLD,YBLH]",50873.0,4.0,2.0,0.0,4,de,5
14585,5495,Perry Rhodan 11. Der Fall Kolumbus,,MOEWIG,FL,[],50889.0,1.0,0.0,0.0,8,de,5
14586,36068,In meinem Kopf klangs irgendwie besser,Nina Kenwood,Carlsen Verlag GmbH,YNMF,"[5AQ,5JA,5LF,5LKE,1MBF,YFB,YFM,YFQ,YNMF,YXD,YXE,YXH,YXHB,YXHL,YXW]",50894.0,7.0,0.0,0.0,5,de,3
14587,12702,Need,Joelle Charbonneau,HOUGHTON MIFFLIN,YFCF,[YX],50898.0,1.0,0.0,0.0,2,nl,15
14588,13684,Fria-Awakening,Taylor Bideau,Lulu Publishing Services,FL,[],50916.0,1.0,0.0,0.0,1,sw,11
14589,56038,So leben die kleinen Eichhörnchen,"Friederun Reichenstetter, Hans-Günther Döring",Arena Verlag GmbH,YBLL,"[5AD,YNN]",50928.0,4.0,0.0,0.0,12,de,0
14590,12340,Entice,Carrie Jones,Bloomsbury Publishing PLC,YFH,"[5AN,YFM]",50932.0,1.0,0.0,0.0,4,es,3
14591,36552,Das Einhorn-Bastelbuch,Pia Deges,Frech Verlag GmbH,YBL,"[5AF,WF]",50950.0,1.0,0.0,0.0,5,de,1
14592,73268,La Armadura Magica,Antar L. Barrera,Palibrio,FM,[],50958.0,1.0,0.0,0.0,1,ca,7
14593,74178,Tagebuch des Schicksals,Mikael Lundt,Books on Demand,FMK,[],50975.0,1.0,0.0,0.0,1,de,5
14594,31524,Tagebuch des Schicksals,Mikael Lundt,epubli,FM,[],,,,,1,de,5
14595,28436,Glanzvolle Mandalas,Johannes Rosengarten,Arena Verlag GmbH,YBGC,"[5AF,YBL]",50979.0,0.0,1.0,0.0,7,it,15
14596,5583,French Stories / Contes Français (A Dual-Language Book) (English and French Edition),,WWW.SNOWBALLPUBLISHING.COM,YF,[],50980.0,1.0,0.0,0.0,1,en,3
14597,72016,1848. Die Geschichte von Jette und Frieder,Klaus Kordon,"Beltz GmbH, Julius",YFC,"[5AN,1DFG-DE-BE,YFC,YFT,3MNB-DE-C]",50990.0,1.0,0.0,0.0,8,de,1
14598,49522,My Status as an Assassin Obviously Exceeds the Hero's (Manga) Vol. 1,Matsuri Akai,"Seven Seas Entertainment, LLC",XADC,[YF],51006.0,1.0,0.0,0.0,1,en,0
14599,22969,Spellslinger 5: Queenslayer,"Sebastien de Castell, Sebastien De Castell",Hot Key Books,YFC,"[5AQ,YFH,YFQ]",51010.0,1.0,0.0,0.0,8,no,15
14600,6173,Mein Kratzbild-Stickerbuch - Um die Welt,,Yo Yo Books,Y,[5AC],51015.0,1.0,0.0,0.0,1,de,0
14601,19250,The Danger Game,Kevin Brooks,Pan Macmillan,YFCF,[],51017.0,1.0,0.0,0.0,1,de,2
14602,6087,The Owl Who Was Afraid of the Dark,Jill Tomlinson,Egmont UK Ltd,YFP,[5AF],51022.0,1.0,0.0,0.0,3,en,2
14603,30572,Rebel Angels,Libba Bray,KNOPF,YFH,[YFT],51026.0,1.0,0.0,0.0,5,de,0
14604,30074,Rebel Angels,Libba Bray,Simon & Schuster,YFT,[],60297.0,1.0,0.0,0.0,5,de,0
14605,74586,Todesstreifen,Helen Endemann,Rowohlt Taschenbuch,YFB,"[5AP,YFC,YPJ]",51029.0,1.0,0.0,0.0,4,de,2
14606,58913,Brooklyn Bridge,Karen Hesse,SQUARE FISH,YFT,[1KBB],51031.0,1.0,0.0,0.0,2,af,1
14607,59310,Let it Snow,"John Green, Maureen Johnson, Lauren Myracle",Penguin LCC US,YNMD,"[5AN,5HC,5HPD,YFB,YFM,YFN,YXF]",51037.0,1.0,0.0,0.0,16,en,0
14608,12914,Let it Snow,"John Green, Maureen Johnson, Lauren Myracle",Penguin Books Ltd (UK),YXHB,"[5AM,5AN,5HPD,YFB,YFM,YFU]",51505.0,1.0,0.0,0.0,16,en,0
14609,70262,The Savage,David Almond,Walker Books Ltd,YFB,[5AH],51043.0,1.0,0.0,0.0,2,en,2
14610,12203,Ways to Live Forever,Sally Nicholls,Scholastic Ltd.,YFM,"[5AL,5AM,YFN]",51046.0,1.0,0.0,0.0,4,en,2
14611,25765,Klassenspiel,Celia Rees,Carlsen Verlag GmbH,YFB,"[5AN,YFS]",51053.0,0.0,0.0,1.0,17,de,3
14612,27639,Holmes und ich - Die Morde von Sherringford,Brittany Cavallaro,dtv Verlagsgesellschaft,YFCB,"[5AQ,1KBB-US-NEC,YFCF,YFM,YFS]",51067.0,1.0,0.0,0.0,12,de,3
14613,64916,Eddy Stone and the Epic Holiday Adventure,Simon Cherry,Usborne Publishing Ltd,YFC,[YFQ],51069.0,1.0,0.0,0.0,5,en,3
14614,62114,Mein erstes Riesenmalbuch. Abenteuer im Wichtelland,Walter Steinbeck,Arena Verlag GmbH,YBGC,"[5AC,5AD,YBL]",51082.0,3.0,0.0,0.0,2,de,0
14615,47053,"Asterix, 26. Asterix and the Black Gold","Rene Goscinny, Albert Uderzo",Hachette Children's  Book,XADC,"[5AH,4CD,XQT,YBC,YF]",51086.0,1.0,0.0,0.0,2,en,1
14616,30905,Mein großes Anziehpuppen-Stickerbuch: Popstars und Filmstars,"Fiona Watt, Lucy Bowman",Usborne Verlag,YBG,"[5AF,YBL]",51091.0,1.0,0.0,0.0,16,de,0
14617,23178,The Demonic Compendium,David Viergutz,David Viergutz,FMB,[],51107.0,1.0,0.0,0.0,4,en,8
14618,48770,The Railway Cat,Philip Ardagh,Simon & Schuster Ltd,YFCF,"[YFB,YFP]",51112.0,1.0,0.0,0.0,1,en,2
14619,50906,"Hit the Road, Jack!",Torsten Sträter,Eldur Verlag,FM,[],51121.0,1.0,0.0,0.0,12,en,7
14620,77948,Thabo: Detektiv und Gentleman,Kirsten Boie,Oetinger Taschenbuch GmbH,YFCF,"[5AJ,5AL,1HFMK]",51127.0,1.0,0.0,0.0,16,de,2
14621,53004,Julius forscht - Im Wald,Michael König,Olivia Verlag,YNNC,"[5AJ,YBG,YBL,YNNT]",51140.0,1.0,0.0,0.0,4,de,3
14622,17095,Das Erbe der Macht - Schattenchronik 2: Feuerblut (Bände 4-6),Andreas Suchanek,Greenlight Press,FMR,"[FMR,FMX]",51141.0,1.0,0.0,0.0,4,de,10
14623,13466,Einfaches Zeichenbuch für Kinder (Raster zeichnen für Kinder - Einhörner): Dieses Buch bringt Kinder,James Manning,LIGHTNING SOURCE INC,YBG,"[YNA,YNV]",51159.0,1.0,0.0,0.0,1,de,3
14624,44830,A Year in Brambly Hedge. 4 books,Jill Barklem,Harper Collins Publ. UK,YBC,"[5AC,YF]",51160.0,1.0,0.0,0.0,4,en,1
14625,58861,Die neuen LernSpielZwerge - ABC-Spiele,Annette Neubauer,Loewe Verlag GmbH,YPCA2,"[5AD,5HKB,4CA,WDKC,WFX,YBG,YBLA,YBLB,YNG,YNVP,YPCA2,YZG,YZS]",51168.0,4.0,0.0,0.0,4,de,3
14626,8411,I Love to Share: English Arabic Bilingual Book,"Shelley Admont, Kidkiddos Books",GRAYDON HOUSE BOOKS,YFP,[],51172.0,1.0,0.0,0.0,1,en,3
14627,72604,Geheimnisvolle Sticker-Welt: Tiere in der Savanne,Carola von Kessel,moses. Verlag GmbH,YNV,[5AG],51183.0,3.0,0.0,0.0,4,de,3
14628,8362,Schritt für Schritt Zeichnen lernen. Tolle Fahrzeuge,,Tessloff Verlag,YBGC,[5AG],51190.0,1.0,0.0,0.0,4,de,0
14629,42189,The Art of Losing,Lizzy Mason,Random House LCC US,YFB,"[YFN,YXF,YXJ]",51191.0,1.0,0.0,0.0,2,en,2
14630,34355,"Lying Game 05 - Sag mir erst, wie kalt du bist",Sara Shepard,cbt,YFCF,"[5AQ,1KBB,YFB]",51195.0,1.0,0.0,0.0,3,de,0
14631,51441,These Haunted Seas,"David R. Iii George, Heather Jarman",Star Trek,FLS,[],51196.0,1.0,0.0,0.0,1,en,8
14632,2885,Caillou: Accidents Happen,,CAILLOU,YFZZ,[],51200.0,1.0,0.0,0.0,2,fr,1
14633,62770,Maban,Anna Danielle,Books on Demand,FMB,[5AQ],51210.0,1.0,0.0,0.0,8,tl,19
14634,69054,Unearthly: Heiliges Feuer,Cynthia Hand,Rowohlt Taschenbuch Verlag,YFHR,"[5AX,5JA,1KBB,FBA,FMR,FYT,YFB]",51225.0,1.0,0.0,0.0,1,en,2
14635,71160,Famine,J. R. Andrews,Jason A. Rust,FLQ,[],51232.0,1.0,0.0,0.0,1,de,7
14636,35310,Corianthe,Iulia Georgeta Popescu,Balboa Press,FM,[],51233.0,1.0,0.0,0.0,1,en,10
14637,14143,The Bear and the Nightingale,Katherine Arden,Random House LCC US,FMM,"[FB,FJ]",51248.0,1.0,0.0,0.0,8,en,8
14638,5302,The Bear and the Nightingale,Katherine Arden,BALLANTINE BOOKS,FMM,[FB],139239.0,1.0,0.0,0.0,8,en,8
14639,72713,Cosmic Battles,Douglas Shaw,"Christian Faith Publishing, Inc.",FM,"[5PGM,FW]",51261.0,1.0,0.0,0.0,1,en,10
14640,25014,Defy the Night,"Heather Munn, Lydia Munn",KREGEL PUBN,YFK,[],51271.0,1.0,0.0,0.0,1,en,1
14641,40736,Defy the Night,Brigid Kemmerer,Bloomsbury UK,YFHR,[],,,,,1,en,1
14642,62510,"The Dutch Twins, Illustrated Edition (Yesterday's Classics)",Lucy Fitch Perkins,Yesterday's Classics,YFB,"[1D,YNM]",51294.0,1.0,0.0,0.0,1,en,2
14643,69944,Lakritz in Lappland - Eine Weihnachtsgeschichte in 24 Kapiteln,Susanne Finken,Ravensburger Verlag,YFC,"[5AJ,5HPD,YFQ]",51314.0,1.0,0.0,0.0,1,de,0
14644,38219,Cowgirl,G. R. Gemin,Nosy Crow Ltd,YFB,[YFN],51319.0,1.0,0.0,0.0,4,en,1
14645,55647,Once Upon a Marigold,Jean Ferris,HOUGHTON MIFFLIN,YFQ,[YFH],51321.0,1.0,0.0,0.0,2,en,0
14646,48242,Star Wars(TM) X-Wing. Gnadentod,Aaron Allston,Blanvalet Taschenbuchverl,FLS,"[FM,FYT]",51323.0,1.0,0.0,0.0,3,sv,19
14647,19578,Fingerstempeln f.kl. Künstler- Bauernhof-Set,Norbert Pautner,"Bassermann, Edition",YBG,"[5AF,YBL]",51328.0,0.0,0.0,1.0,8,de,3
14648,14257,Daedalus Rimes - The First Galactic War,Howard W. Lewis,Howard W. Lewis,FL,[],51337.0,1.0,0.0,0.0,1,en,10
14649,41753,Glühendes Tor,Alexey Pehov,Piper Verlag GmbH,FMB,[],51340.0,0.0,0.0,1.0,5,de,7
14650,32007,Escape,Jennifer Rush,"Beltz GmbH, Julius",YF,[5AQ],51346.0,3.0,0.0,0.0,10,ca,3
14651,70027,Escape,Sorsha Khan,Lulu Publishing Services,FL,[],94720.0,1.0,0.0,0.0,10,ca,7
14652,46951,Escape,Petra Ivanov,Appenzeller Medienhaus,YFCF,[F],136323.0,1.0,0.0,0.0,10,ca,3
14653,9521,Escape,L. A. Davenport,P-Wave Press,FRM,[],156851.0,1.0,0.0,0.0,10,ca,7
14654,4864,Escape,Linwood Barclay,Hachette Children's Group,YFCB,"[YFH,YFP]",,,,,10,ca,3
14655,19826,Escape,Shirley Gerald Ware,Austin Macauley,YFCB,[],,,,,10,ca,3
14656,41549,Escape,Blaze Ward,Knotted Road Press Incorporated,FLU,[],,,,,10,ca,7
14657,39569,Escape,R. A. Montgomery,CHOOSECO LLC,YFC,[],,,,,10,ca,3
14658,45852,Pretty Little Liars #7,Sara Shepard,HarperTeen,YFCF,[],51377.0,1.0,0.0,0.0,2,en,0
14659,65304,Bones & All,Camille DeAngelis,GRIFFIN,YFD,[],51378.0,1.0,0.0,0.0,2,fr,1
14660,67177,The Land of Green Ginger,Noel Langley,Faber & Faber,YFB,[],51381.0,1.0,0.0,0.0,1,en,2
14661,13589,The Case of the Bizarre Bouquets,Nancy Springer,Penguin LCC US,YFCF,[YNKC],51382.0,1.0,0.0,0.0,7,en,2
14662,36434,Model Under Cover (4),Carina Axelsson,Usborne Publishing Ltd,YFCF,[5AM],51400.0,1.0,0.0,0.0,3,da,0
14663,6284,Herzsteine,Hanna Jansen,"Beltz GmbH, Julius",YF,[5AQ],51403.0,1.0,0.0,0.0,5,de,3
14664,53230,Julian,Anna Katmore,Books on Demand,FMR,[],51410.0,6.0,0.0,0.0,2,sw,11
14665,18420,Julian,Rosylan McCallum,Xlibris,FJ,[FL],,,,,2,sw,11
14666,56315,Alles okay,Nina LaCour,dtv Verlagsgesellschaft,YFB,"[5AQ,1KBB,YF,YFB,YFN,YFS,YXD,YXG,YXHB]",51424.0,1.0,0.0,0.0,10,tr,6
14667,9531,"Keine Angst, Maria",Anatol Feid,Rowohlt Taschenbuch Verlag,YFB,"[5AK,1KLSH,YFB,YFY]",51458.0,1.0,0.0,0.0,2,de,3
14668,62519,Atlantis rückwärts,"Bernd Berke, Peter Bothe, Udo Feist, Jost Krüger, ",Henselowsky Boschmann,FM,[1DFG-DE-VRR],51468.0,1.0,0.0,0.0,4,de,10
14669,33802,Meine liebsten Mandalas zum Ausmalen: Abenteuer rund um die Welt,,Esslinger in der Thienemann-Esslinger Verlag GmbH,YBG,"[5AF,YBGC]",51469.0,1.0,0.0,0.0,2,de,0
14670,73001,Natürlich bunt! Der Wald zum Ausmalen,Susan Meredith,Usborne Verlag,RGBL,"[5AH,YBG,YBL,YNNT]",51469.0,1.0,0.0,0.0,6,de,0
14671,6100,Der Pfefferdieb,Christa Holtei,dtv Verlagsgesellschaft,YFCA,"[5AL,5HRB,1DFG,YBL,YFCA,YFCF,YFT,YNH,YXHB,3KLW]",51477.0,0.0,1.0,0.0,2,de,1
14672,42797,Borne,Jeff Vandermeer,Kunstmann Antje GmbH,FDB,[FL],51492.0,1.0,0.0,0.0,13,da,10
14673,69620,Die Kreuzworträtselknacker - ab 8 Jahren (Band 4),"Janine Eck, Kristina Offermann, Kerstin Meyer",Bibliograph. Instit. GmbH,YPCA23,"[5AJ,4CD,WDKC,YBL,YNVP]",51501.0,1.0,0.0,0.0,4,de,1
14674,47028,Die Kreuzworträtselknacker - Englisch 1. Lernjahr (Band 5),Janine Eck,Bibliograph. Instit. GmbH,YPCK2,"[5AH,4CD,2ACB,WDKC,YBL,YNVP,YPCK2]",51501.0,2.0,0.0,0.0,8,de,1
14675,48396,Das große Buch der coolsten Kreuzworträtsel ab 8,"Deike, Deike Press",Arena Verlag GmbH,YNVP,"[5AJ,YBG,YBL]",51501.0,1.0,0.0,0.0,2,de,1
14676,18321,Kreuzworträtsel für Profis,Deike,Arena Verlag GmbH,YBG,"[5AM,YBL,YZS]",51501.0,1.0,0.0,0.0,2,de,3
14677,40238,CAM Jansen: The Mystery at the Haunted House #13,David A. Adler,PUFFIN BOOKS,YFCF,[],51504.0,1.0,0.0,0.0,3,en,1
14678,3514,The Haunting of Hiram,Eva Ibbotson,Pan Macmillan,YFB,[],51512.0,1.0,0.0,0.0,2,en,2
14679,7958,A Most Improper Magick,Stephanie Burgis,Templar Publishing,YFH,[],51515.0,1.0,0.0,0.0,4,ro,6
14680,28093,A Most Improper Magick,Stephanie Burgis,Templar Publishing,YFH,[],,,,,4,ro,6
14681,5136,Finde den Verbrecher! Spurensuche mit wissenschaftlichen Methoden. Für junge Detektive ab 8 Jahren. ,Claudia Martin,"Bassermann, Edition",YNTD,"[5AJ,YBL,YNTD]",51524.0,7.0,0.0,0.0,10,de,3
14682,27535,Die Geschichte der Zukunft,Robert A. Heinlein,Heyne Taschenbuch,FLC,[FYT],51529.0,1.0,0.0,0.0,11,de,10
14683,57622,I Am the Messenger,Markus Zusak,Random House LCC US,YFCF,"[5AN,1MBF,YFB,YP,YXW]",51534.0,1.0,0.0,0.0,10,en,3
14684,22360,I Am the Messenger,Markus Zusak,PERFECTION LEARNING CORP,YFCF,[YXD],,,,,10,en,3
14685,23487,Skulduggery Pleasant 08. Last Stand of Dead Men,Derek Landy,Harper Collins Publ. UK,YFH,"[5AM,YFQ]",51541.0,0.0,1.0,0.0,5,en,0
14686,65871,Bedlam,Derek Landy,Harper Collins Publ. UK,YFH,"[5AM,YFQ]",51541.0,2.0,1.0,0.0,1,tr,6
14687,69473,Bedlam,Derek Landy,HARPERCOLLINS,YFH,[YFQ],,,,,1,tr,6
14688,6911,The Underneath,Kathi Appelt,ATHENEUM BOOKS,YFC,[YFP],51549.0,1.0,0.0,0.0,1,en,2
14689,56053,Als mein Vater die Mutter der Anna Lachs heiraten wollte,Christine Nöstlinger,Oetinger Taschenbuch GmbH,YF,"[5AK,1DFA]",51557.0,1.0,0.0,0.0,5,de,1
14690,35875,Zeit der Eismonde,Anett E. Schlicht,Piper Verlag GmbH,FMB,[FMH],51570.0,1.0,0.0,0.0,7,de,8
14691,47814,Zeit der Eismonde,Anett E. Schlicht,Piper Verlag GmbH,FMB,[FMH],59416.0,2.0,0.0,0.0,7,de,8
14692,40991,Mein großes Suchbuch - Im Dschungel,,Yo Yo Books,YBC,[5ABK],51579.0,1.0,0.0,0.0,2,de,0
14693,66219,Mein großes Suchbuch - Im Zoo,,Yo Yo Books,YBC,[5ABK],51579.0,1.0,0.0,0.0,2,de,0
14694,36059,Save Me Now (Crushed-Trust-Reihe 3),Lana Rotaru,Carlsen Verlag GmbH,FRD,"[5AQ,5JA,5LKE,1KBB,FRM,YFM]",51581.0,1.0,0.0,0.0,11,en,5
14695,68089,Dash & Lily,"Rachel Cohn, David Levithan",cbt,YFM,"[5AQ,5HPD,5HRD,5PSG,1KBB-US-NAKC,YFB,YFM,YFN]",51581.0,3.0,0.0,0.0,6,en,1
14696,62540,Dash & Lily,"Rachel Cohn, David Levithan",cbt,YXHB,"[5AP,5HPD,1KBB-US-NAKC,YFM]",165562.0,1.0,0.0,0.0,6,en,1
14697,75394,Love Me Forever (Crushed-Trust-Reihe 4),Lana Rotaru,Carlsen Verlag GmbH,FRD,"[5AQ,5JA,5LKE,1KBB,FRM,YFM]",51581.0,1.0,0.0,0.0,7,en,7
14698,19626,No Big Deal,Bethany Rutter,Pan Macmillan,YXHL,"[YFM,YFN,YXA,YXD]",51592.0,1.0,0.0,0.0,1,no,15
14699,58108,No Big Deal,Danni Keane,Dreamspinner Press LLC,YFB,"[5PS,YXB]",,,,,1,no,15
14700,3457,Love is for Losers,Wibke Brueggemann,Pan Macmillan,YXHL,"[5PSL,1DDU-GB-E,YFM,YFN,YFQ,YXB,YXF,YXK,YXS,YXW]",51615.0,1.0,0.0,0.0,4,en,0
14701,65571,The Lost Starship,Robert A. V. Jacobs,Lulu.com,FL,[],51621.0,1.0,0.0,0.0,1,en,8
14702,9137,Mandala-Lichterzauber - Tief im Meer,,Loewe Verlag,YNA,"[5AG,YBG,YZG]",51649.0,1.0,0.0,0.0,5,de,0
14703,38032,Spirit Rider,A. Grace Martin,Balboa Press,FMB,[],51663.0,1.0,0.0,0.0,1,de,5
14704,51419,The Island of Doctor Moreau,H. G. Wells,BEEHIVE BOOKS,FL,[],51664.0,1.0,0.0,0.0,7,en,8
14705,8665,The Island of Doctor Moreau,H. G. Wells,Progres et Declin SA,FJ,[FL],260764.0,1.0,0.0,0.0,7,en,8
14706,66236,The Island of Doctor Moreau,H. G. Wells,Lulu.com,FL,[],278989.0,1.0,0.0,0.0,7,en,8
14707,47478,The Island of Doctor Moreau,H. G. Wells,Chump Change,FL,[],,,,,7,en,8
14708,75427,The Island of Doctor Moreau,H. G. Wells,Binker North,FLPB,[],,,,,7,en,8
14709,71654,In den Bergen,Anne Möller,Carlsen Verlag GmbH,YNNB,"[5AC,RGBS,YBC,YBCB,YBG,YBL,YNM,YNN]",51672.0,1.0,2.0,0.0,2,de,3
14710,45529,Nobody Does it Better,Cecily Von Ziegesar,Bloomsbury Publishing PLC,YFB,[5AN],51693.0,1.0,0.0,0.0,1,en,0
14711,55097,The Merlin Trilogy,Mary Stewart,HARPER VOYAGER,FMB,[FV],51712.0,1.0,0.0,0.0,3,en,8
14712,74816,"The Scribbly Man: The Children of d'Hara, Episode 1",Terry Goodkind,HEAD OF ZEUS,FM,[],51725.0,1.0,0.0,0.0,3,en,8
14713,69652,Kageki Shojo!! The Curtain Rises,Kumiko Saiki,"Seven Seas Entertainment, LLC",XADC,[YF],51726.0,1.0,0.0,0.0,4,en,3
14714,78717,Mein erstes buntes Malbuch. Grün,,Tessloff Verlag,JBSP1,"[5AD,4CA,YBGC,YBLD,YBLH,YBLN1]",51733.0,1.0,0.0,0.0,2,de,5
14715,57072,Mein bunter Glitzerzauber-Malblock. Lamas. Mit bunten Glitzerseiten,,Tessloff Verlag,YBGC,"[5AF,YBL]",51733.0,1.0,0.0,0.0,4,de,0
14716,43543,Dahlia Black,Keith Thomas,ATRIA,FDB,"[FLR,FLU]",51736.0,1.0,0.0,0.0,1,de,10
14717,64176,Dream Master: Gladiator,Theresa Breslin,Penguin Random House Children's UK,YFB,[5AK],51741.0,1.0,0.0,0.0,1,en,3
14718,65903,Girl out of Water,Laura Silverman,"Sourcebooks, Inc",YFB,[],51750.0,1.0,0.0,0.0,2,en,3
14719,13828,300 Wörter suchen und ausmalen 5+ (Zelten),,Yo Yo Books,YBC,[],51751.0,1.0,1.0,0.0,1,de,1
14720,61086,300 Wörter suchen und ausmalen 5+ (Busfahren),,Yo Yo Books,YBC,[],51751.0,1.0,1.0,0.0,1,de,1
14721,10085,Wie fühlst du dich heute? Kinderbuch Deutsch-Englisch,Lucia Scuderi,Hueber Verlag GmbH,YBCS,"[5AC,YBL,YPCK]",51751.0,2.0,1.0,0.0,8,de,2
14722,62381,Sesamstraße Mein Rätselbuch mit Stickern,,Schwager und Steinlein,YBGC,"[5AD,4CA,YBGC,YBLA,YNVP]",51769.0,1.0,1.0,0.0,4,de,0
14723,14123,Die Heuhaufen-Halunken - Gülleduft und Großstadtmief,Sven Gerhardt,cbt,YFC,"[5AJ,YFC,YFN,YFP,YFQ,YXHB,3MR]",51775.0,1.0,1.0,0.0,3,de,1
14724,8125,Elementares,Johannes Schellhorn,Books on Demand,FM,[],51779.0,1.0,0.0,0.0,1,ca,7
14725,43325,Moominpappa at Sea,Tove Jansson,Penguin Random House Children's UK,YFA,"[5AH,YFH]",51786.0,2.0,0.0,0.0,1,fi,0
14726,37573,Moominpappa at Sea,Tove Jansson,Square Fish,YFG,[],,,,,1,fi,0
14727,61692,Deceptive City 01: Aussortiert,Stefanie Scheurich,Sternensand Verlag,FLQ,"[5AN,FMX]",51791.0,1.0,0.0,0.0,1,en,10
14728,27543,Andrew im Wunderland (Band 1): Ludens City,Fanny Bechert,Sternensand Verlag,FMX,[FN],51791.0,1.0,0.0,0.0,1,de,10
14729,55115,Das Erbe der Engel,A. C. Gugler,R.G.Fischer Verlag GmbH,FM,[],51801.0,1.0,0.0,0.0,3,de,10
14730,20497,Cuadernos de actividades para niños de 3 a 4 años (Hojas de actividades para preescolar): Este libro,Garcia Santiago,FOUNTAIN HEAD PROD INC,YNTM,"[YBG,YPWL]",51862.0,1.0,0.0,0.0,3,es,1
14731,66590,Mazes of Power,Juliette Wade,Penguin LCC US,FLQ,[FJ],51872.0,1.0,0.0,0.0,2,en,7
14732,31294,"Not Even Bones, Volume 1",Rebecca Schaeffer,HOUGHTON MIFFLIN,YFC,[YFH],51874.0,1.0,0.0,0.0,3,nl,15
14733,78482,Die Sternen-Saga 1. Taurus,Michael Templar,Oetinger Taschenbuch GmbH,YFC,"[5AL,1DDU-GB-E,1HBE,2ACG,YFH]",51901.0,1.0,0.0,0.0,2,de,3
14734,32546,Junk,Melvin Burgess,Andersen Press,YXHL,"[5AN,5AP,5AQ,1DDU-GB-EWS,YFB,YFM,YXJ,YXQ]",51907.0,0.0,1.0,0.0,4,de,3
14735,4258,Junk,Melvin Burgess,Andersen Press,YF,[],,,,,4,de,3
14736,68873,The Prank List,Anna Staniszewski,SOURCEBOOKS JABBERWOCKY,YFQ,[],51909.0,1.0,0.0,0.0,4,en,2
14737,5728,Ibryen,Roger Taylor,Bladud Books,FMB,[],51927.0,1.0,0.0,0.0,1,no,14
14738,72925,Lioness,Kathy Tailor,Oetinger Taschenbuch GmbH,YFHR,[YFM],51930.0,0.0,0.0,1.0,2,it,15
14739,64554,"De-Sexed, A Genderless World.",Ben Tariri,AuthorHouse,FM,[],51939.0,1.0,0.0,0.0,1,en,10
14740,39343,Ursula K. Le Guin: The Hainish Novels and Stories: A Library of America Boxed Set,Ursula K. Le Guin,LIB OF AMER,FLQ,[FB],51943.0,1.0,0.0,0.0,6,en,8
14741,39213,Perfekt ist jetzt,Tim Tharp,dtv Verlagsgesellschaft,FXB,"[5AQ,5AX,1KBB,FXB,YFB,YXD,YXJ]",51978.0,1.0,0.0,0.0,1,de,5
